id,label,dateOfBirth,dateOfDeath,countryOfCitizenshipISO,harvardIndex,bionomia,authorAbbrv,aliases,firstName,lastName
Q36693425,Ulpiano P. Dela Bajan,,,,,,Dela Bajan,Dela Bajan,Ulpiano,Bajan
Q36693438,Ursula Eberhardt,,,,,,U.Eberh.,U.Eberh.,Ursula,Eberhardt
Q36693456,Ugur Erkmen,,,,70643.0,,Erkmen,Erkmen,Ugur,Erkmen
Q36693473,U. Feiler,,,,,,Feiler,Feiler,U.,Feiler
Q36693489,Uwe Feldhoff,,,,,,Feldhoff,Feldhoff,Uwe,Feldhoff
Q36693505,Ulisses L. C. Ferreira,,,,,,U.L.C.Ferreira,U.L.C.Ferreira,Ulisses,Ferreira
Q36693521,Ulrike Fettweiss,,,,,,Fettweiss,Fettweiss,Ulrike,Fettweiss
Q36693536,U. Gupta,,,,,,U.Gupta,U.Gupta,U.,Gupta
Q36693554,Ulrich H.J. Heidtke,1944.0,,,,,Heidtke,"Heidtke, Ulrich H. J. Heidtke",Ulrich,Heidtke
Q36693568,Uma Jayaraman,,,,,,Jayar.,Jayar.,Uma,Jayaraman
Q36693584,Utchang Kang,,,,,,U.Kang,U.Kang,Utchang,Kang
Q36693599,U.K. Kanitkar,,,,77325.0,,Kanitkar,Kanitkar,U.K.,Kanitkar
Q36693611,Ulf Karsten,,,,,,U.Karst.,U.Karst.,Ulf,Karsten
Q36693628,U. Krauch,,,,,,U.Krauch,U.Krauch,U.,Krauch
Q36693643,U.K. Kulkarni,,,,,,U.K.Kulk.,U.K.Kulk.,U.K.,Kulkarni
Q36693656,U.V. Kulkarni,,,,,,U.V.Kulk.,U.V.Kulk.,U.V.,Kulkarni
Q36693670,Udo Luhmann,1945.0,2003.0,,,,Luhmann,Luhmann,Udo,Luhmann
Q36693684,U. Marulli,,,,,,Marulli,Marulli,U.,Marulli
Q36693700,U. Min-Thein,,,,61553.0,,Min-Thein,Min-Thein,U.,Min-Thein
Q36693712,Udit Narain,,,,66041.0,,Narain,Narain,Udit,Narain
Q36693726,U.C. Pandey,,,,,,U.C.Pandey,U.C.Pandey,U.C.,Pandey
Q36693750,U. S. Patel,,,,,,U.S.Patel,U.S.Patel,U.,Patel
Q36693767,U.R. Patil,,,,,,U.R.Patil,U.R.Patil,U.R.,Patil
Q36693785,Ursula Peintner,1966.0,,AT,111691.0,,Peintner,"Peintner, U. Peintner, U Peintner, Peintner U",Ursula,Peintner
Q36693818,U.P. Peresipkin,,,,72812.0,,Peresipkin,Peresipkin,U.P.,Peresipkin
Q36693834,Ulrich Pieplow,,,,75853.0,,Pieplow,Pieplow,Ulrich,Pieplow
Q36693855,Umpava Pinruan,,,TH,70194.0,,Pinruan,Pinruan,Umpava,Pinruan
Q36693874,Utsa Pollingher,,,,82304.0,,Pollingher,Pollingher,Utsa,Pollingher
Q36693891,Uttam Prakash,,,,,,U.Prakash,U.Prakash,Uttam,Prakash
Q36693905,U. Preissel,,,,,,U.Preissel,U.Preissel,U.,Preissel
Q36693921,U. Rakhmankulov,,,,70018.0,,Rakhm.,Rakhm.,U.,Rakhmankulov
Q36693938,U.U. Rasulev,,,,,,Rasulev,Rasulev,U.U.,Rasulev
Q36693954,U.N. Saikia,,,,70346.0,,Saikia,Saikia,U.N.,Saikia
Q36693985,Ulf Schiefelbein,1966.0,,,,,Schiefelb.,Schiefelb.,Ulf,Schiefelbein
Q36693999,Uwe Schippmann,,,,69496.0,,Schippm.,Schippm.,Uwe,Schippmann
Q36694014,Ursula Schmitt,,,,,,U.Schmitt,U.Schmitt,Ursula,Schmitt
Q36694033,Ute Seidensticker,,,,60212.0,,Seidenst.,Seidenst.,Ute,Seidensticker
Q36694048,Usha Shome,,,,,,U.Shome,U.Shome,Usha,Shome
Q36694064,Udai Bhan Singh,,,,,,U.B.Singh,U.B.Singh,Udai,Singh
Q36694082,Unto Söderholm,,,,,,Söderh.,Söderh.,Unto,Söderholm
Q36694095,U. Srinivasulu,,,,,,Srinivasulu,Srinivasulu,U.,Srinivasulu
Q36694112,Uffe Strandby,,,,,,Strandby,Strandby,Uffe,Strandby
Q36694128,Ulla Täglich,1955.0,,,67883.0,,Täglich,Täglich,Ulla,Täglich
Q36694142,U.K. Talde,,,,63967.0,,Talde,Talde,U.K.,Talde
Q36694159,Ulf Thrane,,,,,,Thrane,Thrane,Ulf,Thrane
Q36694174,Urban Tillmann,,,,90012.0,,Tillmann,"Tillmann, U. Tillmann, U Tillmann, Tillmann U, Tillmann U.",Urban,Tillmann
Q36694191,Uliana A. Ukrainskaja,,,,,,Ukrainsk.,Ukrainsk.,Uliana,Ukrainskaja
Q36694207,Ute Wahrmund,,,,,,Wahrmund,Wahrmund,Ute,Wahrmund
Q36694233,U. Wollenzien,,,,,,Wollenz.,Wollenz.,U.,Wollenzien
Q36694249,V. Abadjieff,,,,78934.0,,Abadj.,Abadj.,V.,Abadjieff
Q36694265,Vanessa Holanda Righetti De Abreu,,,BR,,,V.Abreu,"V.Abreu, VHR Abreu, Vanessa Holanda Righetti Abreu",Vanessa,Abreu
Q36694279,V. Achutan,,,,74988.0,,Achutan,Achutan,V.,Achutan
Q36694294,V.V. Agadi,,,,78489.0,,Agadi,Agadi,V.V.,Agadi
Q36694311,Vladimir Aleksandrovich Agafonov,,,,,,V.A.Agaf.,V.A.Agaf.,Vladimir,Agafonov
Q36694326,V.P. Agnihotri,,,,61762.0,,Agnihotri,Agnihotri,V.P.,Agnihotri
Q36694343,Vivian Oliveira Amorim,,,,,,V.Amorim,V.Amorim,Vivian,Amorim
Q36694357,V.C. Anguli,,,,61659.0,,Anguli,Anguli,V.C.,Anguli
Q36694374,V.S. Anil Kumar,,,,107376.0,,Anil,Anil,V.S.,Kumar
Q36694391,V.V Apte,,,,73797.0,,Apte,Apte,V.V,Apte
Q36694408,Victor Bacaran,,,,,,Bacaran,Bacaran,Victor,Bacaran
Q36694424,V.K.H. Baghdadi,,,,60713.0,,Baghd.,Baghd.,V.K.H.,Baghdadi
Q36694443,V.S. Bahekar,,,,80880.0,,Bahekar,Bahekar,V.S.,Bahekar
Q36694457,V.B. Bakare,,,,60983.0,,Bakare,Bakare,V.B.,Bakare
Q36694474,Vassil Al. Balabanov,,,,61945.0,,Balab.,Balab.,Vassil,Balabanov
Q36694490,V.S. Bale,,,,65750.0,,Bale,Bale,V.S.,Bale
Q36694505,V.N. Ballal,,,,76921.0,,Ballal,Ballal,V.N.,Ballal
Q36694523,Virginia Garland Ballen,,,,98161.0,,V.G.Ballen,"V.G.Ballen, V. G. Ballen, Virginia G. Ballen, Mrs Ballen",Virginia,Ballen
Q36694537,Victor M. Bandala,,,MX,61957.0,,Bandala,Bandala,Victor,Bandala
Q36694550,Victor Battetta,,,,71908.0,,Battetta,Battetta,Victor,Battetta
Q36694565,V.N. Baturina,,,,62645.0,,Baturina,Baturina,V.N.,Baturina
Q36694596,Vyrna Beilharz,,,,,,Beilharz,Beilharz,Vyrna,Beilharz
Q36694612,V.N. Belous,,,,,,Belous,Belous,V.N.,Belous
Q36694629,V. Bertolino,,,,77479.0,,Bertolino,Bertolino,V.,Bertolino
Q36694645,V.H. Bertullo,,,,66505.0,,Bertullo,Bertullo,V.H.,Bertullo
Q36694658,V.V. Bhatt,,,,,,V.V.Bhatt,V.V.Bhatt,V.V.,Bhatt
Q36694672,V.P. Bhide,,,,,,V.P.Bhide,V.P.Bhide,V.P.,Bhide
Q36694684,Valentina M. Blagodatskaja,,,,65371.0,,Blagod.,Blagod.,Valentina,Blagodatskaja
Q36694699,Verena Blanke,1975.0,,,71638.0,,Blanke,Blanke,Verena,Blanke
Q36694712,V. Bongini,,,,77575.0,,Bongini,Bongini,V.,Bongini
Q36694727,Valerie H. Boughton,,,,66726.0,,Boughton,Boughton,Valerie,Boughton
Q36694743,Vivian Rose Brownell,1956.0,,,17454.0,,Brownell,Brownell,Vivian,Brownell
Q36694758,Volker Buchbender,,,DE,,,Buchb.,Buchb.,Volker,Buchbender
Q36694773,V.V. Busik,,,,,,Busik,Busik,V.V.,Busik
Q36694787,V.F. Butkus,,,,80706.0,,Butkus,Butkus,V.F.,Butkus
Q36694801,Vincenzo Caroti,,,,,,Caroti,Caroti,Vincenzo,Caroti
Q36694817,V. Castañera,,,,,,Castañera,Castañera,V.,Castañera
Q36694833,Victoria Cavara,,,,,,V.Cavara,V.Cavara,Victoria,Cavara
Q36694854,Venedikt Andreevich Chachlov,,,,94250.0,,Chachlov,Chachlov,Venedikt,Chachlov
Q36694869,V.D. Chauhan,,,,,,V.D.Chauhan,V.D.Chauhan,V.D.,Chauhan
Q36694885,Vibna Chauhan,,,,,,V.Chauhan,V.Chauhan,Vibna,Chauhan
Q36694902,V. Chelladurai,,,,18534.0,,Chellad.,Chellad.,V.,Chelladurai
Q36694918,V.A. Chevtaeva,,,,81437.0,,Chevtaeva,Chevtaeva,V.A.,Chevtaeva
Q36694929,Vu Tien Chinh,,,,,,V.T.Chinh,V.T.Chinh,Vu,Chinh
Q36694944,Vincent Chmielevsky,,,,69789.0,,V.Chmiel.,"V.Chmiel., V. Chmielevsky",Vincent,Chmielevsky
Q36694962,V. Chorine,,,,,,Chorine,Chorine,V.,Chorine
Q36694976,Vutthipong Chusangrach,,,,,,Chusangr.,Chusangr.,Vutthipong,Chusangrach
Q36694991,Vinicius Messas Cotarelli,1971.0,,,,,Cotarelli,Cotarelli,Vinicius,Cotarelli
Q36695015,Vivienne J. Cox,,,,67354.0,,V.J.Cox,V.J.Cox,Vivienne,Cox
Q36695029,Vladislav Čurn,1965.0,,,,,Čurn,Čurn,Vladislav,Čurn
Q36695045,V. Czaika,,,,,,Czaika,Czaika,V.,Czaika
Q36695059,V.P. Czechov,,,,83379.0,,Czechov,Czechov,V.P.,Czechov
Q36695071,V.Ja. Czerdantseva,,,,67568.0,,Czerd.,Czerd.,V.Ja.,Czerdantseva
Q36695088,Valéria da Silva Sampaio,,,,,,V.Samp.,"V.Samp., Valéria Silva Sampaio, V.S.Samp.",Valéria,Sampaio
Q36695103,V.S. Dadwal,,,,61667.0,,Dadwal,Dadwal,V.S.,Dadwal
Q36695118,Valerie Dann,,,,69508.0,,Dann,Dann,Valerie,Dann
Q36695135,Vincent Deblauwe,,,,,,Deblauwe,Deblauwe,Vincent,Deblauwe
Q36695169,Vűlcho Kostov Dekov,,,,,,Dekov,Dekov,Vűlcho,Dekov
Q36695187,Vasile Deku,,,,66058.0,,Deku,Deku,Vasile,Deku
Q36695219,V. Deniak,,,,71594.0,,Deniak,Deniak,V.,Deniak
Q36695236,V.P. Denisov,,,,,,Denisov,Denisov,V.P.,Denisov
Q36695251,Vanctexa Dessai,,,,63889.0,,Dessai,Dessai,Vanctexa,Dessai
Q36695267,Vishwa Dhar,,,,,,V.Dhar,V.Dhar,Vishwa,Dhar
Q36695282,V.K. Dhargalkar,,,,73558.0,,Dharg.,Dharg.,V.K.,Dhargalkar
Q36695295,V. Dininno,,,,66695.0,,Dininno,Dininno,V.,Dininno
Q36695311,Veit Martin Dörken,,,,111487.0,,Dörken,Dörken,Veit,Dörken
Q36695325,V. Dorogostaïsky,,,,61272.0,,Dorogost.,Dorogost.,V.,Dorogostaïsky
Q36695338,V.M. Dshanaëva,,,,62830.0,,Dshanaëva,Dshanaëva,V.M.,Dshanaëva
Q36695352,V. Ducomet,,,,15365.0,,Ducomet,Ducomet,V.,Ducomet
Q36695367,Victor Gershon Duran,1897.0,1989.0,,70200.0,,V.G.Duran,"V.G.Duran, Victor G. Duran, V. G. Duran, Victor Duran",Victor,Duran
Q36695385,V.A. Dzerzhinskiĭ,,,,74674.0,,Dzerzh.,Dzerzh.,V.A.,Dzerzhinskiĭ
Q36695407,V.S. Ediger,,,,,,V.S.Ediger,V.S.Ediger,V.S.,Ediger
Q36695422,V.P. Ekimov,,,,82436.0,,Ekimov,Ekimov,V.P.,Ekimov
Q36695444,V.A. Elovskij,,,,79633.0,,Elovskij,Elovskij,V.A.,Elovskij
Q36695465,V.G. Epiktetov,,,,,,Epiktetov,"Epiktetov, V. G. Epiktetov",V.G.,Epiktetov
Q36695485,Virginia Evenson,,,,67518.0,,Evenson,Evenson,Virginia,Evenson
Q36695503,V. Everken,,1881.0,,71480.0,,Everk.,Everk.,V.,Everken
Q36695525,Violeta Fakirova,,,,82532.0,,Fakirova,Fakirova,Violeta,Fakirova
Q36695543,V.G. Fedorov,,,,,,V.G.Fed.,V.G.Fed.,V.G.,Fedorov
Q36695563,V.Flechtmann Ferreira,,,,,,V.F.Ferreira,V.F.Ferreira,V.Flechtmann,Ferreira
Q36695583,Valeria Filipello Marchisio,,,,,,Fil.March.,Fil.March.,Valeria,Marchisio
Q36695602,Valerie R. Flechtner,,,,78270.0,,Flechtner,"Flechtner, V. R. Flechtner",Valerie,Flechtner
Q36695617,V.S. Ford,,,,,,V.S.Ford,V.S.Ford,V.S.,Ford
Q36695634,V.J. Galea,,,,64448.0,,Galea,Galea,V.J.,Galea
Q36695647,V. Galippe,,,,65285.0,,Galippe,Galippe,V.,Galippe
Q36695662,Victor Gapon,,,,,,V.Gapon,V.Gapon,Victor,Gapon
Q36695679,V.M. Garkovenko,,,,67184.0,,Garkov.,Garkov.,V.M.,Garkovenko
Q36695695,Viera Gaspariková,1928.0,,SK,82195.0,,Gasparik.,"Gasparik., Viera Gašparíková",Viera,Gaspariková
Q36695710,V.P. Gokhale,,,,83067.0,,Gokhale,Gokhale,V.P.,Gokhale
Q36695726,V.V. Golatkar,,,,75749.0,,Golatkar,Golatkar,V.V.,Golatkar
Q36695744,Vladislav I. Golubev,,,,80743.0,,Golubev,"Golubev, Wladyslav I. Golubev",Vladislav,Golubev
Q36695760,Victor Martins Gonçalez,,,,,,Gonçalez,Gonçalez,Victor,Gonçalez
Q36695775,Vania Gonzales-Esteves,,,,114638.0,,Gonç.-Estev.,"Gonç.-Estev., Vania Gonçalves-Esteves",Vania,Gonzales-Esteves
Q36695791,V.I. Gordenko,,,,71440.0,,Gordenko,Gordenko,V.I.,Gordenko
Q36695806,V.I. Gornostaǐ,,,,,,Gornostaĭ,Gornostaĭ,V.I.,Gornostaǐ
Q36695821,V.S. Govindarajan,,,,63078.0,,Govindar.,Govindar.,V.S.,Govindarajan
Q36695837,V.P. Grankina,,,,80922.0,,Grankina,Grankina,V.P.,Grankina
Q36695852,V.C. Green,,,,,,V.C.Green,V.C.Green,V.C.,Green
Q36695867,Veronica Samion Guanih,,,,,,Guanih,Guanih,Veronica,Guanih
Q36695885,Vladislav I. Gulis,,,,,,Gulis,Gulis,Vladislav,Gulis
Q36695901,Vitaliano Gulli,,,,,,Gulli,Gulli,Vitaliano,Gulli
Q36695916,Vidya Laxmi Gurung,,,,76964.0,,Gurung,Gurung,Vidya,Gurung
Q36695931,V.G. Guyénot,,,,,,Guyénot,Guyénot,V.G.,Guyénot
Q36695943,Vadakkoot Sankaran Hareesh,,,IN,,,Hareesh,Hareesh,Vadakkoot,Hareesh
Q36695957,V. Heikinheimo,,,,70014.0,,Heikinh.,Heikinh.,V.,Heikinheimo
Q36695973,V.K. Hopsu-Havu,,,,62189.0,,Hopsu-Havu,Hopsu-Havu,V.K.,Hopsu-Havu
Q36695992,Virupakshagouda Bhimanagouda Hosagoudar,1953.0,2018.0,,14088.0,,Hosag.,Hosag.,Virupakshagouda,Hosagoudar
Q36696011,Vanessa R. Invernón,,,,,,Invernón,Invernón,Vanessa,Invernón
Q36696026,V.E. Ivanov,,,,124158.0,,V.E.Ivanov,"V.E.Ivanov, V. Ye. Ivanov, ""Vasilij Evmenjevich Ivanov""",V.E.,Ivanov
Q36696043,V.K. Jadhav,,,,83032.0,,Jadhav,Jadhav,V.K.,Jadhav
Q36696061,V.P. Jain,,,,,,V.P.Jain,V.P.Jain,V.P.,Jain
Q36696077,V.V. Jakubov,,,,,,Jakubov,Jakubov,V.V.,Jakubov
Q36696092,V.C. Janaki,,,,,,V.C.Janaki,V.C.Janaki,V.C.,Janaki
Q36696108,V. Janečková,,,,,,Janečková,Janečková,V.,Janečková
Q36696123,Vlasta Jarolímová,,,,,,Jarol.,Jarol.,Vlasta,Jarolímová
Q36696140,V.H.C. Jarrett,,,,,,V.H.C.Jarrett,V.H.C.Jarrett,V.H.C.,Jarrett
Q36696154,V.E. Jazkulieva,,,,70229.0,,Jazk.,Jazk.,V.E.,Jazkulieva
Q36696169,Vladimir Ječmenica,,,,,,Ječmenica,Ječmenica,Vladimir,Ječmenica
Q36696185,V. Jouin,,,,66338.0,,Jouin,Jouin,V.,Jouin
Q36696207,Véronique Julliand,,,,,,Julliand,Julliand,Véronique,Julliand
Q36696223,Vasanta I. Kahalkar,,,IN,,,Kahalkar,"Kahalkar, V. I. Kahalkar",Vasanta,Kahalkar
Q36696238,V. Kalymbetov,,,,,,V.Kalymb.,V.Kalymb.,V.,Kalymbetov
Q36696254,Vassiliki K. Karapapa,,,,,,Karapapa,Karapapa,Vassiliki,Karapapa
Q36696281,Violet C.E. Kennelly,,,,61808.0,,Kennelly,Kennelly,Violet,Kennelly
Q36696296,V.N. Kerimov,,,,,,Kerimov,Kerimov,V.N.,Kerimov
Q36696309,V.N. Kinkar,,,,68681.0,,Kinkar,Kinkar,V.N.,Kinkar
Q36696341,V.V. Kirjanov,,,,70003.0,,Kirjanov,Kirjanov,V.V.,Kirjanov
Q36696357,V.M. Klokov,,,,70499.0,,Klokov f.,Klokov f.,V.M.,Klokov
Q36696373,V.L. Koslovsky,,,,65977.0,,Koslovsky,Koslovsky,V.L.,Koslovsky
Q36696389,Vladislav Andreevich Kostin,,,,72097.0,,Kostin,"Kostin, V.A. Kostin",Vladislav,Kostin
Q36696404,Venetsano Kouyeas,,,,,,V.Kouyeas,V.Kouyeas,Venetsano,Kouyeas
Q36696418,V.D. Krassavin,,,,,,Krassavin,Krassavin,V.D.,Krassavin
Q36696436,V. V. Kuczerevskij,,,,,,Kuczer.,Kuczer.,V.,Kuczerevskij
Q36696451,Vladimir Ilich Kudryavtsev,1900.0,1979.0,,,,Kudryavtsev,"Kudryavtsev, Vladimir Ilitsj Koedrjavtsev",Vladimir,Kudryavtsev
Q36696470,V. Kumaresan,,,,,,Kumaresan,Kumaresan,V.,Kumaresan
Q36696487,V.I. Kurbatsky,,,,,,Kurbatsky,Kurbatsky,V.I.,Kurbatsky
Q36696502,Vladislav Valeryevich Kuropatkin,,,,,,Kuropatkin,Kuropatkin,Vladislav,Kuropatkin
Q36696518,Vinod K. Laloraya,,,,69417.0,,Laloraya,Laloraya,Vinod,Laloraya
Q36696535,Vichith Lamxay,,,,,,Lamxay,Lamxay,Vichith,Lamxay
Q36696549,Vincent Lebot,,,,,,Lebot,Lebot,Vincent,Lebot
Q36696562,V.B. Lehtola,,,,36122.0,,Lehtola,Lehtola,V.B.,Lehtola
Q36696579,Virgilio Liverani,,,,,,V.Liverani,V.Liverani,Virgilio,Liverani
Q36696596,Vincenz Lühne,1874.0,,,69437.0,,Lühne,Lühne,Vincenz,Lühne
Q36696634,Vladimir Gennadievich Luzhanin,,,,,,Luzhanin,"Luzhanin, V.G. Luzhanin",Vladimir,Luzhanin
Q36696657,V.E. Madre,,,,63771.0,,Madre,Madre,V.E.,Madre
Q36696680,Vitor Hugo Maia,,,,,,V.H.Maia,V.H.Maia,Vitor,Maia
Q36696728,V.N. Makhaev,,,,72207.0,,Makhaev,Makhaev,V.N.,Makhaev
Q36696749,V.F. Makienko,,,,74447.0,,Makienko,Makienko,V.F.,Makienko
Q36696771,Valérie Maluma,,,,,,Maluma,Maluma,Valérie,Maluma
Q36696793,V.S. Malyavkina,,,,77466.0,,Malyavk.,Malyavk.,V.S.,Malyavkina
Q36696819,Vallery Mangal,,,,,,Mangal,Mangal,Vallery,Mangal
Q36696843,V. D. Mansharamani,,,,,,Manshar.,Manshar.,V.,Mansharamani
Q36696861,V. Mariappan,,,,66983.0,,Mariappan,Mariappan,V.,Mariappan
Q36696883,V.L. Marsh,,,,,,V.L.Marsh,V.L.Marsh,V.L.,Marsh
Q36696915,Vicente Martín de Argenta,1829.0,1896.0,ES,72342.0,,V.Martin,"V.Martín, Vicente Martín de Argenta Teixidor",Vicente,Argenta
Q36696941,Vladimir Petrovich Maslov,1891.0,1968.0,,64792.0,,Maslov,"Maslov, V.P. Maslov",Vladimir,Maslov
Q36696988,V.I. Mastrorilli,,,,67653.0,,Mastr.,Mastr.,V.I.,Mastrorilli
Q36697013,V. Matikaschvili,,,,82235.0,,Matik.,Matik.,V.,Matikaschvili
Q36697038,V. Mazaffarian,,,,74856.0,,Mazaff.,Mazaff.,V.,Mazaffarian
Q36697059,Viviana Mazzoncini,,,,,,Mazzoncini,Mazzoncini,Viviana,Mazzoncini
Q36697081,V.J.E. McCauley,,,,80946.0,,McCauley,McCauley,V.J.E.,McCauley
Q36697104,V.S. Mehrotra,,,,,,V.S.Mehrotra,V.S.Mehrotra,V.S.,Mehrotra
Q36697126,V.S. Meleshchenko,,,,64698.0,,Meleshch.,Meleshch.,V.S.,Meleshchenko
Q36697146,Vsevolod Maximovich Melnichuk,,,,69682.0,,Meln.,Meln.,Vsevolod,Melnichuk
Q36697185,V.V. Melnikova,,,,66326.0,,Melnikova,Melnikova,V.V.,Melnikova
Q36697205,Victoria B. Mendiola,,,,83042.0,,Mendiola,Mendiola,Victoria,Mendiola
Q36697225,Vera P. Mentzer,,,,68275.0,,Mentzer,Mentzer,Vera,Mentzer
Q36697242,Vincent Henri Mesplède,,,,,,Mesplède,Mesplède,Vincent,Mesplède
Q36697262,Veronique Messe,,,,71997.0,,Messe,Messe,Veronique,Messe
Q36697281,V.G. Mhaiskar,,,,75304.0,,Mhaiskar,Mhaiskar,V.G.,Mhaiskar
Q36697301,V.I. Michajlov,,,,,,V.I.Michajlov,V.I.Michajlov,V.I.,Michajlov
Q36697324,V. Migliardi,,,,71708.0,,Migliardi,Migliardi,V.,Migliardi
Q36697348,Vincenzo Migliozzi,,,,69778.0,,Migl.,Migl.,Vincenzo,Migliozzi
Q36697369,Vera A.Mentzer Miller,,,,1481.0,,V.A.M.Mill.,V.A.M.Mill.,Vera,Miller
Q36697382,Veja Velloso de Miranda,,,,81588.0,,V.V.Miranda,V.V.Miranda,Veja,Miranda
Q36697396,Vitor Fernandes Oliveira de Miranda,,,,,,V.Miranda,"V.Miranda, Vitor F.O. de Miranda",Vitor,Miranda
Q36697413,V.C. Misra,,,,,,V.C.Misra,V.C.Misra,V.C.,Misra
Q36697428,Valerian von Möller,,,,,,V.Möller,"V.Möller, V. Möller",Valerian,Möller
Q36697442,Valentine Moreau,1886.0,1974.0,FR,63010.0,Q36697442,V.Moreau,"V.Moreau, V. Moreau",Valentine,Moreau
Q36697456,Vladimir Morocho,2011.0,,,94827.0,,Morocho,Morocho,Vladimir,Morocho
Q36697470,V.A. Moshkin,,,,75727.0,,Moshkin,Moshkin,V.A.,Moshkin
Q36697483,Victor Mourgues Schurter,1949.0,,,,,Mourgues,Mourgues,Victor,Schurter
Q36697496,V.V. Muchina,,,,76610.0,,Muchina,Muchina,V.V.,Muchina
Q36697507,Valentina V. Mukhina,,,,61580.0,,Mukhina,Mukhina,Valentina,Mukhina
Q36697520,Vojtěch Myšák,,,,,,Myšák,Myšák,Vojtěch,Myšák
Q36697531,Viktor Nachychko,,,,,0000-0001-6756-2823,Nachychko,"Nachychko, Viktor O. Nachychko",Viktor,Nachychko
Q36697543,V.M.G. Nair,,,,,,V.M.G.Nair,V.M.G.Nair,V.M.G.,Nair
Q36697555,V.S. Nair,,,,,,V.S.Nair,V.S.Nair,V.S.,Nair
Q36697571,V.Ravindra Nath,,,,,,V.R.Nath,V.R.Nath,V.Ravindra,Nath
Q36697585,Vivian Negrón-Ortiz,,,,86508.0,,Negr.-Ortiz,"Negr.-Ortiz, V. Negrón-Ortiz",Vivian,Negrón-Ortiz
Q36697602,V.K. Neophytova,,,,73819.0,,Neophyt.,Neophyt.,V.K.,Neophytova
Q36697617,Van Tkhan Nguen,,,,,,V.T.Nguen,V.T.Nguen,Van,Nguen
Q36697630,Valentina Nikolaevna Nikitina,,,,,,V.N.Nikitina,V.N.Nikitina,Valentina,Nikitina
Q36697645,V.G. Nikogossjan,,,,75957.0,,Nikog.,Nikog.,V.G.,Nikogossjan
Q36697658,V.F. Nikolajev,,,,,,V.F.Nikolajev,"V.F.Nikolajev, V. F. Nikolajev",V.F.,Nikolajev
Q36697670,V.D. Nikolskaya,,,,67978.0,,Nikolsk.,Nikolsk.,V.D.,Nikolskaya
Q36697684,V. Nohl,,,,,,Nohl,Nohl,V.,Nohl
Q36697698,V.S. Noruzov,,,,75470.0,,Noruzov,Noruzov,V.S.,Noruzov
Q36697712,V.A. Növgaard,,,,81868.0,,Növgaard,Növgaard,V.A.,Növgaard
Q36697726,V.F. Novinskaya,,,,70953.0,,Novinsk.,Novinsk.,V.F.,Novinskaya
Q36697742,V.V. Novosad,,,,,,Novosad,Novosad,V.V.,Novosad
Q36697754,V.S. Novruzov,,,,68016.0,,Novruzov,Novruzov,V.S.,Novruzov
Q36697768,V.M. Obukhova,,,,81795.0,,Obukhova,Obukhova,V.M.,Obukhova
Q36697779,V. Orshanskaya,,,,79518.0,,Orshansk.,Orshansk.,V.,Orshanskaya
Q36697790,V.V. Osychnyuk,,,,68905.0,,Osychnyuk,Osychnyuk,V.V.,Osychnyuk
Q36697805,Vijay A. Paithane,,,,,,Paithane,Paithane,Vijay,Paithane
Q36697818,Venus Palting,,,,,,Palting,Palting,Venus,Palting
Q36697830,V.T. Panasenko,,,,79268.0,,Panas.,Panas.,V.T.,Panasenko
Q36697840,V.R. Pandotra,,,,65644.0,,Pandotra,Pandotra,V.R.,Pandotra
Q36697852,V. Papava,,,,72031.0,,Papava,Papava,V.,Papava
Q36697867,V.M. Parada,,,,81838.0,,Parada,Parada,V.M.,Parada
Q36697881,V.N. Pardeshi,,,,70900.0,,Pardeshi,Pardeshi,V.N.,Pardeshi
Q36697894,Victor Manuel Pardo-Cardona,,,,15233.0,,Pardo-Card.,Pardo-Card.,Victor,Pardo-Cardona
Q36697905,Verona O. Parkinson,,,,79536.0,,V.O.Parkinson,V.O.Parkinson,Verona,Parkinson
Q36697919,V.N. Pathak,,,,61597.0,,V.N.Pathak,V.N.Pathak,V.N.,Pathak
Q36697934,V.F. Pavlenko,,,,82515.0,,Pavlenko,Pavlenko,V.F.,Pavlenko
Q36697946,V.H. Pawar,,,,,,V.H.Pawar,V.H.Pawar,V.H.,Pawar
Q36697958,Vincent Payrau,,,,63683.0,,Payrau,Payrau,Vincent,Payrau
Q36697970,Vinnie A. Pease,,,,82984.0,,V.A.Pease,V.A.Pease,Vinnie,Pease
Q36697985,Vittorio Picco,,,,219.0,,Picco,Picco,Vittorio,Picco
Q36697998,V.I. Potlaĭchuk,,,,81554.0,,Potl.,Potl.,V.I.,Potlaĭchuk
Q36698014,Vasiliǐ Dmitrievich Prinada,1897.0,1950.0,,82345.0,,Prinada,Prinada,Vasiliǐ,Prinada
Q36698032,V.P. Prokhorov,,,,79053.0,,Prokhorov,Prokhorov,V.P.,Prokhorov
Q36698046,V. Puntoni,,,,74779.0,,Puntoni,Puntoni,V.,Puntoni
Q36698061,V. Puripanyavanich,,,,,,Puripany.,Puripany.,V.,Puripanyavanich
Q36698073,V.A. Putterill,,,,,,V.A.Putterill,V.A.Putterill,V.A.,Putterill
Q36698084,V. Ragunathan,,,,,,Ragunathan,Ragunathan,V.,Ragunathan
Q36698097,V. Mala Ranghoo,,,,7249.0,,Ranghoo,Ranghoo,V.,Ranghoo
Q36698113,V.Yu. Razzhivin,,,,,,Razzh.,Razzh.,V.Yu.,Razzhivin
Q36698126,V.R.Thulasi Reddy,,,,,,V.R.T.Reddy,V.R.T.Reddy,V.R.Thulasi,Reddy
